 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,6.537,1381.143,131.851,1037,1762,9028.681,4380985
2,1.583,4049.064,151.805,3655,4586,6408.677,3109681
3,1.583,2873.862,420.842,2005,3726,4548.620,2207126
4,1.583,5795.852,1052.433,3472,7645,9173.415,4451214
5,192.111,3833.856,928.161,1600,8007,736526.089,357384398
6,6.537,780.338,94.166,560,1142,5101.152,2475231
7,1.583,7568.673,247.399,6850,8340,11979.357,5812741
8,1.583,4174.467,1383.297,1808,6336,6607.160,3205991
9,1.583,5681.090,623.389,4241,6865,8991.775,4363077
10,192.111,5075.863,1679.153,947,8575,975129.334,473161800
