 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.274,932.077,175.793,584,1399,2119.603,157521.000
2,2.274,1249.574,218.304,898,2010,2841.612,211178.000
3,2.274,787.118,100.867,572,1138,1789.958,133023.000
4,2.274,1101.083,132.577,793,1511,2503.933,186083.000
5,2.274,1253.574,219.047,767,1844,2850.708,211854.000
6,2.274,791.953,107.493,582,1104,1800.951,133840.000
7,2.274,983.982,157.152,581,1279,2237.639,166293.000
8,2.274,1389.651,178.045,1051,1936,3160.156,234851.000
9,2.274,869.734,151.168,546,1243,1977.830,146985.000
10,2.274,165.899,21.201,116,220,377.266,28037.000
11,2.274,542.864,89.675,351,770,1234.507,91744.000
12,2.274,252.438,33.326,168,399,574.060,42662.000
13,2.274,176.592,20.457,121,230,401.581,29844.000
14,2.274,609.740,115.771,403,1006,1386.587,103046.000
15,2.274,290.527,31.613,224,396,660.676,49099.000
16,2.274,186.130,27.728,121,300,423.272,31456.000
17,2.274,666.982,133.758,384,996,1516.761,112720.000
18,2.274,275.911,31.864,211,361,627.440,46629.000
19,2.274,107.840,18.911,56,170,245.236,18225.000
20,2.274,118.036,16.765,77,153,268.420,19948.000
21,2.274,149.734,17.697,109,208,340.504,25305.000
