 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,4.076,743.645,64.881,566,986,3031.407,1470929
2,1.583,4117.130,166.720,3554,4579,6516.409,3161956
3,1.583,2598.914,177.377,2098,3098,4113.445,1995966
4,1.583,3045.979,201.461,2427,3675,4821.040,2339312
5,152.658,3104.657,538.514,1532,4815,473949.324,229974330
6,4.076,494.635,58.950,311,724,2016.342,978389
7,1.583,4540.417,156.467,3986,5009,7186.368,3487040
8,1.583,2733.020,312.153,1963,3453,4325.701,2098959
9,1.583,3478.993,243.078,2640,4093,5506.395,2671867
10,152.658,3443.099,731.386,1477,5184,525615.068,255044088
