 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.274,473.432,85.598,287,669,1076.615,80010.000
2,2.274,2352.846,771.665,1367,4043,5350.524,397631.000
3,2.274,205.178,119.103,106,595,466.587,34675.000
4,2.274,463.982,49.022,361,612,1055.125,78413.000
5,2.274,2364.260,254.740,1792,2903,5376.480,399560.000
6,2.274,132.740,12.233,96,161,301.858,22433.000
7,2.274,556.219,84.170,391,710,1264.878,94001.000
8,2.274,2146.207,195.806,1767,2523,4880.613,362709.000
9,2.274,133.959,13.015,98,170,304.630,22639.000
10,2.274,194.639,23.551,125,272,442.622,32894.000
11,2.274,1783.592,280.501,1184,2591,4056.002,301427.000
12,2.274,234.243,93.368,102,465,532.683,39587.000
13,2.274,168.568,15.806,130,247,383.335,28488.000
14,2.274,1738.491,151.928,1466,2155,3953.441,293805.000
15,2.274,353.444,31.557,283,444,803.754,59732.000
16,2.274,172.911,15.059,131,210,393.211,29222.000
17,2.274,1856.929,417.705,1079,3143,4222.776,313821.000
18,2.274,229.568,103.571,117,541,522.053,38797.000
19,2.274,110.444,10.580,80,140,251.156,18665.000
20,2.274,130.479,29.987,94,300,296.718,22051.000
21,2.274,115.325,11.221,90,147,262.257,19490.000
