 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.274,410.243,31.571,338,486,932.918,69331.000
2,2.274,2335.544,170.685,1997,2753,5311.178,394707.000
3,2.274,148.124,12.218,121,182,336.844,25033.000
4,2.274,466.923,34.903,388,553,1061.813,78910.000
5,2.274,2821.172,250.947,2354,3290,6415.526,476778.000
6,2.274,153.604,12.759,107,180,349.304,25959.000
7,2.274,487.006,37.411,397,575,1107.483,82304.000
8,2.274,2359.923,173.309,2076,2788,5366.617,398827.000
9,2.274,155.130,11.732,128,191,352.776,26217.000
10,2.274,162.858,15.586,122,216,370.350,27523.000
11,2.274,1249.893,130.145,972,1504,2842.338,211232.000
12,2.274,158.550,15.963,124,197,360.554,26795.000
13,2.274,193.361,25.659,138,269,439.715,32678.000
14,2.274,1241.793,120.659,1027,1641,2823.917,209863.000
15,2.274,157.237,16.617,118,216,357.566,26573.000
16,2.274,183.757,18.283,143,237,417.876,31055.000
17,2.274,1274.840,141.661,1044,1671,2899.069,215448.000
18,2.274,147.905,13.194,111,190,336.346,24996.000
19,2.274,111.041,10.446,85,138,252.515,18766.000
20,2.274,121.302,9.218,95,147,275.848,20500.000
21,2.274,115.414,9.125,87,145,262.459,19505.000
