 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.274,519.160,99.327,218,750,1180.603,87738.000
2,2.274,1891.686,332.042,1042,2523,4301.817,319695.000
3,2.274,372.533,90.818,193,577,847.163,62958.000
4,2.274,646.533,120.365,425,972,1470.257,109264.000
5,2.274,2291.793,449.257,1451,3316,5211.685,387313.000
6,2.274,571.006,116.242,349,855,1298.504,96500.000
7,2.274,489.396,122.781,230,734,1112.919,82708.000
8,2.274,1648.053,412.929,658,2294,3747.779,278521.000
9,2.274,398.355,162.982,135,818,905.885,67322.000
10,2.274,167.911,22.291,116,230,381.841,28377.000
11,2.274,363.787,64.262,233,579,827.275,61480.000
12,2.274,149.047,21.406,97,207,338.943,25189.000
13,2.274,163.006,20.539,114,217,370.686,27548.000
14,2.274,368.148,62.658,258,562,837.192,62217.000
15,2.274,144.414,19.202,98,201,328.407,24406.000
16,2.274,154.231,24.974,92,227,350.731,26065.000
17,2.274,280.911,40.441,208,408,638.810,47474.000
18,2.274,131.231,18.510,76,181,298.427,22178.000
19,2.274,106.083,16.149,68,153,241.239,17928.000
20,2.274,118.533,18.403,67,176,269.551,20032.000
21,2.274,115.473,16.696,67,163,262.594,19515.000
