 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,11.850,538.372,61.740,362,798,6379.744,1114431
2,4.397,3956.898,1494.880,2441,7347,17396.672,3038898
3,4.397,1114.819,78.586,889,1358,4901.349,856181
4,4.397,1950.793,492.839,1325,3821,8576.744,1498209
5,383.243,1736.814,946.428,559,8220,665622.501,116272748
6,11.850,1749.369,157.140,1374,2231,20730.116,3621193
7,4.397,8450.021,1598.475,5694,11903,37150.876,6489616
8,4.397,4047.258,612.069,2832,4871,17793.941,3108294
9,4.397,6938.852,2555.654,4068,11955,30506.956,5329038
10,383.243,6001.165,2411.286,2101,13905,2299907.063,401754018
