 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,23.668,177.051,12.609,134,224,4190.539,348437
2,9.236,542.281,34.498,448,652,5008.773,416472
3,9.236,396.137,61.597,267,564,3658.911,304233
4,9.236,586.094,68.832,383,774,5413.447,450120
5,393.777,527.076,92.226,222,796,207550.560,17257518
6,23.668,198.431,13.919,156,253,4696.573,390513
7,9.236,643.796,37.176,532,759,5946.409,494435
8,9.236,350.759,40.085,241,445,3239.782,269383
9,9.236,454.003,54.621,307,595,4193.389,348674
10,393.777,496.340,101.815,232,782,195447.299,16251150
