 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.671,2582.045,185.805,2083,3214,6896.382,3346330
2,1.583,6573.126,425.046,5855,7773,10403.650,5048161
3,1.583,5182.440,426.461,4282,6213,8202.534,3980114
4,1.583,7435.531,1767.935,4222,11983,11768.626,5710488
5,226.662,6553.381,1567.302,2912,14511,1485400.308,720760477
6,2.671,1480.240,159.162,1128,2011,3953.572,1918391
7,1.583,6166.742,179.483,5502,6760,9760.444,4736058
8,1.583,4432.764,232.221,3739,4984,7015.981,3404363
9,1.583,4461.897,998.707,2983,6364,7062.091,3426737
10,226.662,5082.816,866.311,2473,6989,1152079.630,559023355
