 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,7.660,1950.395,193.344,1482,2638,14940.587,7249618
2,1.583,6131.628,348.425,5324,7143,9704.866,4709090
3,1.583,5262.305,376.219,4110,6369,8328.940,4041450
4,1.583,8265.577,827.354,6533,11249,13082.385,6347963
5,202.881,5925.836,903.816,2988,11249,1202240.685,583362993
6,7.660,807.626,62.876,584,1052,6186.650,3001947
7,1.583,2185.549,109.994,1879,2633,3459.190,1678502
8,1.583,1642.169,174.801,1099,2060,2599.152,1261186
9,1.583,2152.036,169.335,1784,2647,3406.147,1652764
10,202.881,1789.059,314.528,918,2727,362966.475,176122146
