 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,5.760,2515.033,140.514,2072,2993,14486.988,7029518
2,1.583,5600.570,181.241,5085,6528,8864.332,4301238
3,1.583,3942.039,281.810,3239,4874,6239.283,3027486
4,1.583,4148.775,253.203,3413,4780,6566.495,3186259
5,199.829,4315.882,653.767,2350,6528,862438.600,418480899
6,5.760,1309.149,195.881,886,2053,7540.906,3659072
7,1.583,6002.152,160.755,5522,6404,9499.938,4609653
8,1.583,4006.082,1146.619,2393,7094,6340.647,3076671
9,1.583,4719.509,416.287,3699,5600,7469.828,3624583
10,199.829,4792.600,1004.532,1886,7456,957700.661,464704889
