 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.274,302.917,37.289,234,394,688.853,51193.000
2,2.274,768.373,55.295,629,955,1747.329,129855.000
3,2.274,163.621,26.062,107,261,372.085,27652.000
4,2.274,478.331,67.310,325,666,1087.756,80838.000
5,2.274,321.669,35.691,234,427,731.495,54362.000
6,2.274,739.367,48.798,620,860,1681.368,124953.000
7,2.274,547.142,58.179,386,674,1244.236,92467.000
8,2.274,367.059,38.996,260,470,834.716,62033.000
9,2.274,849.633,52.585,708,1032,1932.120,143588.000
10,2.274,154.935,20.065,101,224,352.332,26184.000
11,2.274,192.450,23.713,148,262,437.643,32524.000
12,2.274,569.799,58.350,456,743,1295.759,96296.000
13,2.274,162.065,19.331,112,213,368.546,27389.000
14,2.274,204.456,26.626,134,313,464.945,34553.000
15,2.274,573.160,44.940,479,677,1303.402,96864.000
16,2.274,149.645,20.245,96,196,340.302,25290.000
17,2.274,185.053,20.449,120,236,420.823,31274.000
18,2.274,479.166,45.931,336,591,1089.654,80979.000
19,2.274,113.107,15.837,70,152,257.211,19115.000
20,2.274,117.604,16.456,72,166,267.438,19875.000
21,2.274,139.284,19.893,88,194,316.741,23539.000
