 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,38.173,220.290,17.157,172,290,8409.075,699202
2,9.236,1211.012,67.622,990,1387,11185.493,930057
3,9.236,714.064,89.255,454,915,6595.441,548401
4,8.852,777.674,71.993,588,951,6883.684,572368
5,353.175,894.505,213.969,391,1566,315917.083,26268032
6,38.173,216.091,14.889,158,275,8248.760,685872
7,9.236,820.712,50.849,665,974,7580.497,630307
8,9.236,499.092,57.663,344,638,4609.861,383303
9,8.852,525.594,43.039,425,646,4652.363,386837
10,353.175,605.810,131.939,327,1104,213957.326,17790231
