 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,38.173,245.890,18.971,190,322,9386.279,780455
2,9.236,1074.884,67.748,871,1273,9928.152,825511
3,9.236,741.464,100.341,497,971,6848.518,569444
4,8.852,918.008,81.630,620,1090,8125.871,675654
5,353.175,913.101,161.921,434,1394,322484.803,26814128
6,38.173,214.524,15.121,164,275,8188.939,680898
7,9.236,774.780,68.663,573,969,7156.244,595031
8,9.236,496.578,59.646,348,632,4586.637,381372
9,8.852,500.700,41.935,397,628,4432.010,368515
10,353.175,574.045,119.698,312,1108,202738.543,16857406
