 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.274,692.935,237.316,352,1252,1575.779,117106.000
2,2.274,338.231,80.926,201,537,769.159,57161.000
3,2.274,602.231,126.375,362,884,1369.512,101777.000
4,2.274,395.213,86.721,221,610,898.740,66791.000
5,2.274,224.355,34.064,149,317,510.198,37916.000
6,2.274,380.367,61.574,240,576,864.979,64282.000
7,2.274,561.213,100.401,376,858,1276.235,94845.000
8,2.274,318.704,46.177,206,463,724.754,53861.000
9,2.274,598.621,57.854,436,787,1361.303,101167.000
10,2.274,190.580,21.217,130,246,433.391,32208.000
11,2.274,196.124,27.048,132,268,445.999,33145.000
12,2.274,375.479,51.480,240,514,853.864,63456.000
13,2.274,195.953,22.215,126,256,445.609,33116.000
14,2.274,196.834,23.891,135,254,447.614,33265.000
15,2.274,461.633,92.421,269,766,1049.783,78016.000
16,2.274,185.320,23.970,125,281,421.429,31319.000
17,2.274,208.095,33.650,140,327,473.221,35168.000
18,2.274,423.533,59.050,332,640,963.140,71577.000
19,2.274,108.402,17.425,53,157,246.514,18320.000
20,2.274,114.385,16.431,76,162,260.118,19331.000
21,2.274,115.130,17.236,63,160,261.813,19457.000
