 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.274,525.609,49.219,391,658,1195.270,88828.000
2,2.274,1766.331,314.655,1372,2858,4016.751,298510.000
3,2.274,556.722,121.726,360,958,1266.021,94086.000
4,2.274,381.911,45.067,285,487,868.491,64543.000
5,2.274,1544.077,206.354,1085,1978,3511.330,260949.000
6,2.274,545.473,155.495,337,930,1240.442,92185.000
7,2.274,550.604,102.773,316,747,1252.108,93052.000
8,2.274,1793.462,249.006,1214,2535,4078.447,303095.000
9,2.274,678.320,138.130,446,962,1542.542,114636.000
10,2.274,206.000,15.295,168,247,468.457,34814.000
11,2.274,1371.278,109.361,1056,1672,3118.375,231746.000
12,2.274,755.030,124.093,527,1048,1716.986,127600.000
13,2.274,151.331,15.435,97,194,344.137,25575.000
14,2.274,1140.917,199.480,805,1611,2594.519,192815.000
15,2.274,702.237,126.630,478,1073,1596.931,118678.000
16,2.274,128.290,12.766,90,164,291.740,21681.000
17,2.274,546.018,112.443,390,985,1241.680,92277.000
18,2.274,218.379,66.716,137,476,496.607,36906.000
19,2.274,121.811,11.150,92,153,277.005,20586.000
20,2.274,172.053,20.509,124,229,391.260,29077.000
21,2.274,134.899,12.694,93,166,306.770,22798.000
