 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.274,347.059,40.662,268,471,789.235,58653.000
2,2.274,414.385,57.390,300,581,942.337,70031.000
3,2.274,379.030,88.417,234,640,861.938,64056.000
4,2.274,344.923,53.288,242,526,784.377,58292.000
5,2.274,396.976,151.849,261,1099,902.750,67089.000
6,2.274,366.728,238.473,190,1595,833.963,61977.000
7,2.274,335.124,40.496,236,449,762.094,56636.000
8,2.274,460.953,92.725,297,668,1048.236,77901.000
9,2.274,394.213,127.273,186,756,896.466,66622.000
10,2.274,193.462,21.176,126,254,439.944,32695.000
11,2.274,432.550,72.754,277,617,983.647,73101.000
12,2.274,529.615,182.036,257,1140,1204.379,89505.000
13,2.274,197.361,21.012,148,256,448.811,33354.000
14,2.274,384.657,55.041,269,616,874.734,65007.000
15,2.274,422.243,98.014,254,821,960.207,71359.000
16,2.274,207.272,24.090,154,290,471.350,35029.000
17,2.274,597.325,105.244,365,837,1358.356,100948.000
18,2.274,823.811,211.726,433,1452,1873.398,139224.000
19,2.274,122.095,13.678,90,161,277.651,20634.000
20,2.274,128.888,14.782,89,170,293.099,21782.000
21,2.274,124.994,13.787,90,157,284.245,21124.000
