 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.274,685.846,69.678,502,807,1559.658,115908.000
2,2.274,1273.207,99.934,1032,1554,2895.355,215172.000
3,2.274,820.107,70.359,651,973,1864.975,138598.000
4,2.274,644.450,89.154,479,897,1465.520,108912.000
5,2.274,1181.254,134.302,964,1480,2686.249,199632.000
6,2.274,776.562,69.286,583,957,1765.952,131239.000
7,2.274,668.467,87.299,436,897,1520.138,112971.000
8,2.274,1144.503,109.426,825,1400,2602.673,193421.000
9,2.274,810.355,106.403,566,1265,1842.799,136950.000
10,2.274,321.325,29.429,268,426,730.715,54304.000
11,2.274,895.598,117.047,653,1198,2036.647,151356.000
12,2.274,627.296,91.850,485,947,1426.511,106013.000
13,2.274,261.621,35.490,174,376,594.944,44214.000
14,2.274,734.716,60.375,596,894,1670.791,124167.000
15,2.274,480.414,50.659,368,611,1092.493,81190.000
16,2.274,304.456,30.837,243,372,692.352,51453.000
17,2.274,771.959,111.886,563,1010,1755.483,130461.000
18,2.274,494.325,86.299,353,843,1124.128,83541.000
19,2.274,119.716,13.588,87,159,272.242,20232.000
20,2.274,126.420,15.560,80,160,287.487,21365.000
21,2.274,127.195,13.420,77,166,289.250,21496.000
