 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,36.369,275.217,20.371,209,346,10009.272,832256.000
2,9.236,618.607,37.861,504,754,5713.753,475090.000
3,9.236,590.426,35.622,498,695,5453.460,453447.000
4,9.236,618.570,63.386,444,770,5713.416,475062.000
5,306.957,594.893,70.298,338,853,182606.611,15183466.000
6,36.369,398.245,39.714,293,523,14483.641,1204293.000
7,9.236,1579.262,68.749,1383,1784,14586.829,1212873.000
8,9.236,1435.650,111.535,1172,1708,13260.359,1102579.000
9,9.236,1398.405,185.817,1013,1692,12916.348,1073975.000
10,306.957,1414.202,189.108,776,1846,434098.865,36094670.000
