 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,8.163,805.804,57.246,645,1014,6578.081,1149077.000
2,4.397,3143.168,194.633,2551,3673,13819.072,2413953.000
3,4.397,1289.214,96.932,1000,1574,5668.082,990116.000
4,4.397,2070.328,754.144,967,3326,9102.286,1590012.000
5,480.162,1699.396,654.363,778,3917,815985.275,142538526.000
6,8.163,2663.331,114.767,2262,3023,21741.761,3797910.000
7,4.397,5842.862,217.330,5064,6444,25688.391,4487318.000
8,4.397,4220.771,227.491,3530,4877,18556.798,3241552.000
9,4.397,5065.811,709.683,3688,6240,22272.054,3890543.000
10,480.162,4534.835,726.174,2592,6577,2177455.265,380363805.000
