 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,3.823,863.656,64.908,663,1119,3301.695,1602081
2,1.583,2680.293,106.134,2379,3002,4242.248,2058465
3,1.583,2131.625,157.532,1715,2560,3373.841,1637088
4,1.583,2199.451,150.226,1807,2585,3481.192,1689178
5,210.070,2270.238,282.899,1261,3109,476907.939,231409938
6,3.823,924.567,87.022,641,1263,3534.556,1715072
7,1.583,3873.141,195.590,3262,4370,6130.234,2974572
8,1.583,2836.194,180.743,2396,3351,4489.001,2178197
9,1.583,2901.414,340.618,2149,3643,4592.228,2228286
10,210.070,2988.447,470.150,1423,4441,627781.759,304618410
