 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,3.823,869.093,72.259,664,1108,3322.482,1612167
2,1.583,2246.990,135.516,1893,2601,3556.435,1725688
3,1.583,1560.000,132.293,1185,1925,2469.098,1198080
4,1.583,2374.352,152.535,1955,2849,3758.017,1823502
5,210.070,2085.305,340.549,985,2980,438058.976,212559264
6,3.823,985.016,86.622,722,1270,3765.649,1827205
7,1.583,3016.555,230.598,2403,3675,4774.468,2316714
8,1.583,2146.034,418.374,1577,4495,3396.646,1648154
9,1.583,2634.426,332.536,1918,3464,4169.651,2023239
10,210.070,2523.762,538.046,1165,5413,530165.427,257252058
