 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,30.692,239.145,20.178,182,334,7339.844,610297.000
2,9.236,528.940,44.167,430,697,4885.548,406226.000
3,9.236,380.527,35.035,286,475,3514.736,292245.000
4,9.236,458.574,34.147,358,575,4235.615,352185.000
5,391.769,443.581,63.538,252,698,173781.292,14449654.000
6,30.692,324.194,31.069,239,447,9950.173,827342.000
7,9.236,1978.145,247.551,1486,2710,18271.105,1519215.000
8,9.236,912.975,116.984,661,1208,8432.684,701165.000
9,9.236,802.806,90.856,592,1055,7415.107,616555.000
10,391.769,1058.583,409.540,450,2925,414719.923,34483340.000
