 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,30.692,208.820,15.166,162,275,6409.123,532909
2,9.236,696.943,69.457,519,980,6437.302,535252
3,9.236,379.885,34.400,293,479,3508.806,291752
4,9.236,350.490,26.273,259,427,3237.292,269176
5,391.769,425.666,120.580,227,1021,166762.609,13866061
6,30.692,341.844,28.046,266,448,10491.891,872385
7,9.236,2108.311,241.820,1600,3188,19473.388,1619183
8,9.236,869.181,104.011,647,1137,8028.178,667531
9,9.236,791.654,84.249,594,1042,7312.098,607990
10,391.769,1077.386,451.310,445,3376,422086.285,35095842
