 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,7.048,1933.545,102.161,1589,2340,13628.028,6612725
2,1.583,4227.827,474.025,3156,5423,6691.615,3246971
3,1.583,3636.565,321.903,2898,4592,5755.793,2792882
4,1.583,9105.641,1394.559,5575,12506,14412.001,6993132
5,163.644,5287.459,2100.112,2059,15087,865261.592,419850699
6,7.048,1000.922,115.819,697,1460,7054.707,3423154
7,1.583,4982.057,241.479,4305,5643,7885.377,3826220
8,1.583,3946.701,540.714,2330,4976,6246.661,3031066
9,1.583,4919.866,212.392,4364,5487,7786.944,3778457
10,163.644,4402.208,723.485,1836,6312,720395.482,349557347
