 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.274,697.012,76.905,424,834,1585.050,117795.000
2,2.274,2220.746,224.122,1699,2930,5050.118,375306.000
3,2.274,316.609,101.832,159,649,719.990,53507.000
4,2.274,444.219,43.379,337,566,1010.182,75073.000
5,2.274,1775.544,179.572,1461,2378,4037.702,300067.000
6,2.274,275.112,64.062,179,513,625.623,46494.000
7,2.274,598.047,54.913,394,702,1359.998,101070.000
8,2.274,2334.728,164.166,2025,2732,5309.321,394569.000
9,2.274,290.527,79.320,169,574,660.676,49099.000
10,2.274,155.799,17.362,106,198,354.297,26330.000
11,2.274,1299.308,115.228,990,1548,2954.709,219583.000
12,2.274,370.544,76.017,198,543,842.642,62622.000
13,2.274,148.432,15.190,109,198,337.544,25085.000
14,2.274,1409.065,178.549,1139,1842,3204.305,238132.000
15,2.274,432.030,83.885,253,661,982.463,73013.000
16,2.274,194.030,16.374,146,242,441.236,32791.000
17,2.274,1648.077,225.165,1283,2107,3747.833,278525.000
18,2.274,589.456,175.175,260,942,1340.460,99618.000
19,2.274,109.325,11.251,80,132,248.613,18476.000
20,2.274,118.562,13.033,77,155,269.618,20037.000
21,2.274,118.243,12.689,80,149,268.891,19983.000
