 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.274,1009.627,132.524,779,1409,2295.957,170627.000
2,2.274,2280.101,359.455,1657,3340,5185.095,385337.000
3,2.274,550.284,61.200,420,820,1251.381,92998.000
4,2.274,945.580,105.927,641,1153,2150.309,159803.000
5,2.274,2327.515,326.534,1547,3032,5292.918,393350.000
6,2.274,557.787,61.960,404,712,1268.443,94266.000
7,2.274,1095.130,224.726,654,1477,2490.396,185077.000
8,2.274,2193.314,365.718,1491,3011,4987.736,370670.000
9,2.274,505.651,56.474,391,632,1149.883,85455.000
10,2.274,218.414,24.479,154,282,496.688,36912.000
11,2.274,2316.178,345.135,1731,3605,5267.137,391434.000
12,2.274,377.006,37.364,294,530,857.336,63714.000
13,2.274,254.503,27.829,192,356,578.756,43011.000
14,2.274,1838.657,265.917,1228,2645,4181.224,310733.000
15,2.274,415.213,50.503,280,534,944.221,70171.000
16,2.274,227.485,23.768,154,295,517.316,38445.000
17,2.274,1370.941,320.943,820,1973,3117.608,231689.000
18,2.274,393.716,83.371,256,656,895.335,66538.000
19,2.274,112.201,18.681,65,162,255.153,18962.000
20,2.274,122.503,16.693,86,167,278.580,20703.000
21,2.274,113.201,16.263,67,155,257.427,19131.000
