 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.274,715.941,140.426,416,964,1628.096,120994.000
2,2.274,852.095,132.621,611,1168,1937.718,144004.000
3,2.274,601.024,58.029,454,764,1366.766,101573.000
4,2.274,635.598,98.267,416,880,1445.390,107416.000
5,2.274,739.201,71.507,510,925,1680.991,124925.000
6,2.274,558.036,56.278,424,728,1269.009,94308.000
7,2.274,530.751,80.570,346,834,1206.963,89697.000
8,2.274,810.905,103.450,558,1109,1844.051,137043.000
9,2.274,610.899,72.427,464,820,1389.225,103242.000
10,2.274,156.402,20.160,101,203,355.669,26432.000
11,2.274,540.822,113.252,340,834,1229.865,91399.000
12,2.274,415.704,79.211,294,736,945.338,70254.000
13,2.274,148.888,18.665,97,205,338.580,25162.000
14,2.274,466.503,64.076,304,648,1060.858,78839.000
15,2.274,364.556,37.982,286,501,829.024,61610.000
16,2.274,167.284,19.745,104,224,380.415,28271.000
17,2.274,613.657,94.119,437,941,1395.495,103708.000
18,2.274,441.414,59.843,312,596,1003.804,74599.000
19,2.274,111.858,16.584,68,151,254.372,18904.000
20,2.274,115.556,16.890,68,165,262.782,19529.000
21,2.274,117.828,16.422,72,167,267.949,19913.000
