 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.274,886.751,228.233,432,1324,2016.530,149861.000
2,2.274,2450.657,215.737,1894,2789,5572.951,414161.000
3,2.274,355.402,80.393,203,645,808.208,60063.000
4,2.274,801.408,132.068,447,1075,1822.454,135438.000
5,2.274,2630.302,194.186,2063,3021,5981.475,444521.000
6,2.274,344.118,62.800,230,525,782.547,58156.000
7,2.274,807.213,143.682,419,1114,1835.654,136419.000
8,2.274,2112.970,158.417,1798,2416,4805.031,357092.000
9,2.274,318.692,94.444,208,657,724.727,53859.000
10,2.274,149.254,15.982,99,185,339.414,25224.000
11,2.274,1390.314,298.171,757,2199,3161.663,234963.000
12,2.274,542.012,157.098,337,1024,1232.570,91600.000
13,2.274,143.112,14.868,112,186,325.447,24186.000
14,2.274,1101.710,162.033,859,1573,2505.360,186189.000
15,2.274,364.036,115.317,210,709,827.840,61522.000
16,2.274,139.420,15.305,109,195,317.050,23562.000
17,2.274,1007.704,137.069,714,1387,2291.584,170302.000
18,2.274,408.095,88.572,187,637,928.034,68968.000
19,2.274,110.562,11.486,81,136,251.425,18685.000
20,2.274,116.586,12.250,84,153,265.124,19703.000
21,2.274,114.746,13.608,80,153,260.939,19392.000
