 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.274,458.237,65.414,294,589,1042.060,77442.000
2,2.274,2110.609,170.051,1709,2493,4799.662,356693.000
3,2.274,809.118,123.756,550,1169,1839.987,136741.000
4,2.274,589.947,41.135,486,703,1341.577,99701.000
5,2.274,2262.095,210.204,1837,2872,5144.149,382294.000
6,2.274,809.521,64.729,667,998,1840.902,136809.000
7,2.274,729.976,54.784,541,872,1660.013,123366.000
8,2.274,2929.130,196.975,2199,3223,6661.031,495023.000
9,2.274,823.379,73.228,647,1009,1872.416,139151.000
10,2.274,141.621,13.189,107,178,322.056,23934.000
11,2.274,908.331,98.606,680,1148,2065.604,153508.000
12,2.274,351.355,45.492,262,474,799.004,59379.000
13,2.274,129.609,13.922,93,170,294.740,21904.000
14,2.274,788.864,64.257,647,971,1793.927,133318.000
15,2.274,384.462,71.279,251,595,874.290,64974.000
16,2.274,163.379,19.346,110,229,371.534,27611.000
17,2.274,785.923,93.454,602,990,1787.240,132821.000
18,2.274,319.615,44.041,217,442,726.826,54015.000
19,2.274,110.118,12.253,80,151,250.416,18610.000
20,2.274,132.006,15.697,104,181,300.190,22309.000
21,2.274,114.343,11.973,76,142,260.024,19324.000
