 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,4.969,2548.304,108.223,2241,2850,12662.546,2211928
2,4.397,6262.405,220.260,5662,6941,27532.930,4809527
3,4.397,5250.191,351.932,4455,6013,23082.690,4032147
4,4.397,5967.423,597.444,4657,6781,26236.030,4582981
5,381.875,5577.603,592.838,3614,7007,2129948.224,372065146
6,4.969,2172.388,95.222,1906,2464,10794.617,1885633
7,4.397,4006.962,396.576,3199,4781,17616.780,3077347
8,4.397,3168.771,150.415,2795,3711,13931.636,2433616
9,4.397,3372.408,182.646,2861,3963,14826.933,2590009
10,381.875,3365.531,301.691,2525,4785,1285212.951,224504492
