 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,3.990,1872.289,86.439,1562,2205,7470.174,3624751
2,1.583,4881.755,195.362,4272,5655,7726.624,3749188
3,1.583,3173.978,271.603,2465,3942,5023.630,2437615
4,1.583,5223.807,660.749,3850,6642,8268.008,4011884
5,175.632,4132.895,772.703,2110,7709,725869.579,352213542
6,3.990,812.914,95.876,584,1160,3243.416,1573802
7,1.583,6115.934,198.414,5546,6785,9680.026,4697037
8,1.583,3973.361,699.812,2669,5390,6288.858,3051541
9,1.583,5561.332,433.762,4581,6577,8802.228,4271103
10,175.632,4888.624,1045.841,1766,7084,858600.066,416618328
