 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.652,1671.497,81.917,1424,1963,4433.398,2151217
2,1.583,5963.828,780.273,4036,7614,9439.280,4580220
3,1.583,2225.264,161.359,1828,2687,3522.049,1709003
4,1.558,2286.278,145.565,1856,2644,3562.077,1728426
5,128.906,2781.888,1014.583,1618,7614,358601.892,174004320
6,2.652,426.537,41.806,306,564,1131.326,548953
7,1.583,6615.152,992.106,3988,9086,10470.167,5080437
8,1.583,1048.444,161.658,726,1537,1659.430,805205
9,1.558,1146.091,129.720,842,1685,1785.639,866445
10,128.906,1870.088,1501.328,550,9086,241065.499,116972161
