 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,8.369,834.609,59.608,648,1018,6985.230,1220199.000
2,4.397,3548.460,342.504,2520,4129,15600.954,2725217.000
3,4.397,1804.710,148.295,1373,2184,7934.483,1386017.000
4,4.397,2185.832,340.837,1573,3135,9610.103,1678719.000
5,422.858,2231.908,655.914,1130,4271,943780.435,164862132.000
6,8.369,1042.114,118.491,776,1414,8721.927,1523570.000
7,4.397,8329.034,577.519,6714,9505,36618.952,6396698.000
8,4.397,5666.729,454.790,4513,6688,24914.016,4352048.000
9,4.397,6411.014,683.093,4938,8180,28186.297,4923659.000
10,422.858,6323.821,1244.133,3174,9505,2674078.828,467115359.000
