 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,8.450,624.879,51.385,444,787,5279.984,922322.000
2,4.397,1467.275,138.413,1083,1866,6450.936,1126867.000
3,4.397,1295.603,105.320,1022,1585,5696.173,995023.000
4,4.397,2001.755,199.552,1497,2519,8800.802,1537348.000
5,433.998,1495.129,279.734,759,2519,648883.501,113348734.000
6,8.450,377.929,45.050,254,549,3193.350,557823.000
7,4.397,2098.728,158.735,1650,2476,9227.146,1611823.000
8,4.397,1582.863,101.823,1305,1897,6959.126,1215639.000
9,4.397,1567.134,189.333,1187,2028,6889.972,1203559.000
10,433.998,1564.918,283.874,619,2494,679171.529,118639529.000
