 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,5.144,1017.408,96.906,779,1388,5233.502,2539451
2,1.583,5628.861,177.995,5127,6144,8909.109,4322965
3,1.583,3543.611,271.616,2584,4192,5608.668,2721493
4,1.583,4576.371,266.967,3821,5239,7243.275,3514653
5,172.322,4387.532,797.478,2169,6324,756070.414,366867887
6,5.144,559.928,54.835,397,775,2880.244,1397580
7,1.583,2068.975,105.069,1766,2463,3274.681,1588973
8,1.583,1338.828,87.279,1071,1622,2119.037,1028220
9,1.583,1562.549,112.621,1242,1882,2473.133,1200038
10,172.322,1584.647,299.803,796,2552,273070.331,132501859
