 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,9.274,775.398,59.982,583,969,7191.009,1256145
2,4.397,2700.914,294.717,2156,3673,11874.684,2074302
3,4.397,1367.132,235.262,974,1898,6010.652,1049957
4,4.397,3990.225,300.770,3222,4724,17543.195,3064493
5,460.555,2303.831,893.034,740,5083,1061040.775,185345487
6,9.274,755.941,101.906,505,1095,7010.562,1224624
7,4.397,12038.134,1431.531,9732,15155,52926.169,9245287
8,4.397,2582.911,409.444,1723,3331,11355.880,1983676
9,4.397,3277.556,206.306,2710,3927,14409.914,2517163
10,460.555,4564.897,3364.766,1329,16344,2102386.082,367250516
