 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,3.480,753.833,56.503,565,929,2623.203,1275486
2,1.579,2620.329,133.698,2168,3010,4138.789,2012413
3,1.579,1547.370,170.244,1114,1968,2444.058,1188380
4,1.579,2278.759,217.369,1717,2946,3599.281,1750087
5,261.182,2019.107,419.814,799,3724,527353.846,256416486
6,3.480,1687.184,82.587,1464,1961,5871.095,2854716
7,1.579,2209.701,97.605,1987,2484,3490.204,1697050
8,1.579,1832.012,103.274,1607,2141,2893.648,1406985
9,1.579,1959.618,95.115,1687,2164,3095.201,1504987
10,261.182,1977.084,151.472,1447,2674,516378.321,251079831
