 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,10.517,663.530,172.639,0,1175,6978.125,3385994.000
2,1.583,2470.492,200.838,2002,3051,3910.185,1897338.000
3,1.583,2468.615,313.599,1761,3095,3907.213,1895896.000
4,1.583,3901.882,776.625,2604,6390,6175.723,2996645.000
5,187.371,2404.204,550.579,829,6390,450478.073,218585380.000
6,10.517,677.084,189.733,0,1214,7120.670,3455161.000
7,1.583,3928.142,202.915,3425,4608,6217.287,3016813.000
8,1.583,2921.688,173.730,2378,3422,4624.316,2243856.000
9,1.583,3406.247,293.286,2654,4004,5391.256,2615998.000
10,187.371,2910.041,804.654,766,4857,545257.403,264575134.000
