 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,5.977,587.089,45.386,442,730,3508.767,612921.000
2,4.397,1136.078,151.529,859,1547,4994.816,872508.000
3,4.397,889.617,65.564,676,1153,3911.240,683226.000
4,4.397,1412.466,178.077,992,2056,6209.967,1084774.000
5,295.759,1051.277,172.882,622,3149,310924.724,54313176.000
6,5.977,1010.986,64.947,795,1271,6042.206,1055469.000
7,4.397,2754.745,284.536,2189,3483,12111.353,2115644.000
8,4.397,2236.941,205.316,1733,2719,9834.808,1717971.000
9,4.397,2985.531,160.580,2435,3522,13126.015,2292888.000
10,295.759,2459.075,364.520,1417,3554,727293.714,127045643.000
