 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,5.977,562.738,46.634,426,728,3363.229,587498.000
2,4.397,1985.401,130.905,1660,2371,8728.900,1524788.000
3,4.397,960.548,86.909,746,1229,4223.091,737701.000
4,4.397,1141.914,89.488,880,1425,5020.474,876990.000
5,295.759,1157.867,362.612,532,2431,342449.789,59820060.000
6,5.977,960.914,65.254,732,1234,5742.949,1003194.000
7,4.397,3561.969,163.675,3049,4011,15660.347,2735592.000
8,4.397,2672.987,128.830,2221,2986,11751.901,2052854.000
9,4.397,2812.737,126.555,2479,3210,12366.318,2160182.000
10,295.759,2765.827,473.246,1226,4087,818018.578,142893709.000
