 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,11.529,545.160,47.913,367,700,6285.413,1097953
2,4.397,2376.352,145.111,1961,2817,10447.731,1825038
3,4.397,991.569,95.149,735,1356,4359.475,761525
4,4.397,1735.762,261.459,1146,2384,7631.350,1333065
5,382.488,1315.790,528.843,543,3134,503273.505,87913184
6,11.529,818.792,79.333,607,1132,9440.241,1649047
7,4.397,2873.335,133.961,2476,3277,12632.738,2206721
8,4.397,1862.430,197.935,1490,2396,8188.251,1430346
9,4.397,2597.490,139.513,2231,2989,11419.973,1994872
10,382.488,2288.370,426.764,1046,3705,875273.343,152895127
