 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,11.529,606.255,48.960,451,774,6989.798,1220997
2,4.397,1553.867,160.519,1141,2000,6831.643,1193370
3,4.397,1008.314,131.493,699,1379,4433.095,774385
4,4.397,1797.326,251.593,1314,2716,7902.018,1380346
5,382.488,1290.243,302.598,702,3601,493502.006,86206272
6,11.529,703.898,54.573,469,879,8115.577,1417651
7,4.397,2118.850,125.321,1738,2487,9315.615,1627277
8,4.397,1504.109,258.273,997,2119,6612.881,1155156
9,4.397,2160.259,153.862,1749,2708,9497.671,1659079
10,382.488,1834.566,320.795,856,2865,701699.144,122574714
