 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.274,484.905,68.315,313,640,1102.706,81949.000
2,2.274,1713.207,177.074,1212,2082,3895.943,289532.000
3,2.274,131.556,17.580,76,192,299.167,22233.000
4,2.274,533.030,75.472,359,687,1212.144,90082.000
5,2.274,1627.592,109.115,1335,1878,3701.248,275063.000
6,2.274,130.231,16.728,90,174,296.153,22009.000
7,2.274,489.201,80.892,235,683,1112.475,82675.000
8,2.274,1612.970,267.628,802,2032,3667.999,272592.000
9,2.274,141.568,22.156,85,220,321.935,23925.000
10,2.274,174.444,18.246,132,222,396.696,29481.000
11,2.274,1625.491,134.077,1330,1991,3696.471,274708.000
12,2.274,362.101,233.588,116,1186,823.440,61195.000
13,2.274,180.994,22.218,128,250,411.592,30588.000
14,2.274,1090.059,76.283,926,1323,2478.865,184220.000
15,2.274,272.254,35.995,185,378,619.124,46011.000
16,2.274,171.485,21.921,114,226,389.968,28981.000
17,2.274,1438.716,214.618,860,1843,3271.733,243143.000
18,2.274,148.846,25.359,83,258,338.486,25155.000
19,2.274,108.994,17.231,58,159,247.860,18420.000
20,2.274,121.734,16.787,80,158,276.830,20573.000
21,2.274,115.278,15.498,80,160,262.150,19482.000
