 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.274,453.272,57.884,315,627,1030.770,76603.000
2,2.274,468.846,56.694,330,597,1066.186,79235.000
3,2.274,430.645,65.863,262,577,979.314,72779.000
4,2.274,394.260,29.884,316,475,896.573,66630.000
5,2.274,405.929,34.404,305,499,923.109,68602.000
6,2.274,405.118,48.932,276,552,921.265,68465.000
7,2.274,400.296,54.021,261,546,910.299,67650.000
8,2.274,453.959,60.031,292,591,1032.331,76719.000
9,2.274,407.757,49.652,276,524,927.267,68911.000
10,2.274,181.367,24.855,114,248,412.440,30651.000
11,2.274,279.675,37.865,206,394,635.998,47265.000
12,2.274,167.568,21.243,113,226,381.061,28319.000
13,2.274,188.254,22.222,141,245,428.103,31815.000
14,2.274,250.095,27.948,168,310,568.731,42266.000
15,2.274,155.592,20.486,108,206,353.826,26295.000
16,2.274,170.006,20.194,124,216,386.604,28731.000
17,2.274,243.030,29.518,162,305,552.665,41072.000
18,2.274,159.124,18.659,119,212,361.859,26892.000
19,2.274,106.822,17.539,51,146,242.921,18053.000
20,2.274,115.379,16.698,67,155,262.379,19499.000
21,2.274,114.485,17.204,75,156,260.347,19348.000
