 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,5.843,3046.045,148.949,2648,3573,17796.801,8635538
2,1.583,8859.871,382.064,7928,9827,14023.008,6804381
3,1.583,5680.083,678.861,4632,7226,8990.182,4362304
4,1.583,6520.077,290.020,5809,7282,10319.686,5007419
5,189.951,6674.607,1174.822,3772,10392,1267849.922,615198549
6,5.843,788.762,62.649,602,1030,4608.415,2236140
7,1.583,2734.504,132.454,2360,3100,4328.050,2100099
8,1.583,1673.500,157.011,1197,2122,2648.741,1285248
9,1.583,2030.822,122.045,1668,2404,3214.294,1559671
10,189.951,2068.265,417.644,982,3185,392869.460,190631965
