measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.3987,6528.7279,1176.385,4043.9546,8182.3926,30.1435,39.7677,1.1803,2.0883,760.9766,369248.539
microtubule,2,3,2.2698,7758.1636,955.5596,5742.8945,9756.7988,27.6921,39.1321,0.6356,2.1791,847.9198,411435.951
microtubule,3,3,1.6742,2590.3399,405.8886,1906.4107,3273.2837,47.2128,34.5016,1.6343,0.3632,227.0735,110182.818
microtubule,1,2,2.3987,9392.9796,1434.5594,5722.2755,11424.0802,30.1435,39.7677,1.1803,2.0883,1096.6842,532143.841
microtubule,2,2,2.2698,10091.7681,1038.8007,7914.464,12596.2413,27.6921,39.1321,0.6356,2.1791,1109.2034,538218.508
microtubule,3,2,1.6742,5166.8987,1198.1072,3709.464,7707.5953,47.2128,34.5016,1.6343,0.3632,440.7819,213880.517
background,1,3,2.3987,1622.449,464.0315,975.9323,2670.5645,30.7337,39.9947,1.1803,2.0883,214.9692,104309.477
background,2,3,2.2698,1026.1692,448.5391,623.4416,2418.9519,28.2823,39.2229,0.6356,2.1791,140.3546,68104.2365
background,3,3,1.6742,511.2767,85.0882,388.0579,725.792,47.3036,35.0464,1.6343,0.3632,64.255,31178.4186
background,1,2,2.3987,3202.9717,412.8447,2545.2838,4246.526,30.7337,39.9947,1.1803,2.0883,407.8138,197883.418
background,2,2,2.2698,2696.6408,304.1426,2163.6481,3321.9201,28.2823,39.2229,0.6356,2.1791,331.9397,161067.016
background,3,2,1.6742,2974.9954,406.5089,2391.1098,3938.6329,47.3036,35.0464,1.6343,0.3632,269.1265,130588.191
