measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.058,917.8146,311.1167,453.2775,1592.3179,59.1068,37.1801,1.8159,0.9533,111.9218,54307.7758
microtubule,2,3,1.5703,978.6187,262.4278,619.9352,1610.0388,56.7461,34.0931,1.4073,0.7264,92.1021,44690.6853
microtubule,3,3,2.2785,776.8969,319.1671,215.193,1712.159,52.2064,33.2759,2.1791,0.681,109.276,53023.9931
microtubule,1,2,2.058,124.5142,24.8668,77.4365,183.8677,59.1068,37.1801,1.8159,0.9533,31.4597,15265.1654
microtubule,2,2,1.5703,135.2514,27.3189,73.724,193.7104,56.7461,34.0931,1.4073,0.7264,25.4172,12333.1892
microtubule,3,2,2.2785,170.485,38.2173,91.9316,254.2713,52.2064,33.2759,2.1791,0.681,39.7109,19268.9305
background,1,3,2.058,261.531,103.4587,104.2807,460.0997,58.9252,37.634,1.8159,0.9533,49.7058,24118.7293
background,2,3,1.5703,176.921,61.6418,82.4307,382.4446,56.4738,34.547,1.4073,0.7264,32.6228,15829.5658
background,3,3,2.2785,198.8894,71.679,68.2449,425.8775,52.5242,33.6391,2.1791,0.681,48.5247,23545.6107
background,1,2,2.058,129.2797,35.1114,58.8685,213.7459,58.9252,37.634,1.8159,0.9533,31.9114,15484.377
background,2,2,1.5703,133.1289,34.4505,75.9733,239.2032,56.4738,34.547,1.4073,0.7264,25.2597,12256.7809
background,3,2,2.2785,181.5456,42.933,76.5268,278.6628,52.5242,33.6391,2.1791,0.681,40.8735,19833.023
