measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,1.2291,3625.1346,304.7181,2876.6836,4245.4614,31.1877,22.6985,1.2257,0.09079,224.6124,108988.629
microtubule,2,3,1.3657,5828.163,713.6199,4801.6836,6946.2437,36.2267,9.8511,1.2711,0.4994,389.4235,188959.862
microtubule,3,3,1.3102,1377.3128,293.5703,927.2234,2062.8464,41.629,6.4918,0.3178,1.2711,101.6815,49338.8771
microtubule,1,2,1.2291,1258.2097,81.23,1088.7864,1371.7864,31.1877,22.6985,1.2257,0.09079,84.6194,41059.8517
microtubule,2,2,1.3657,2385.3577,172.6449,2055.7864,2772.3421,36.2267,9.8511,1.2711,0.4994,165.6962,80400.7095
microtubule,3,2,1.3102,275.9323,64.9363,182.3952,451.1729,41.629,6.4918,0.3178,1.2711,29.933,14524.3782
background,1,3,1.2291,845.6896,77.3771,719.9614,1027.6836,31.7778,22.4261,1.2257,0.09079,64.2256,31164.1667
background,2,3,1.3657,2065.7746,846.2615,1005.3436,3408.7903,36.8623,10.2143,1.2711,0.4994,149.0548,72325.8221
background,3,3,1.3102,150.3567,32.1961,80.1836,216.3031,41.2658,6.3556,0.3178,1.2711,25.8232,12530.1927
background,1,2,1.2291,665.3036,52.4555,608.3419,804.8419,31.7778,22.4261,1.2257,0.09079,50.406,24458.4814
background,2,2,1.3657,1010.9038,255.2792,738.8975,1512.7864,36.8623,10.2143,1.2711,0.4994,77.8861,37792.6398
background,3,2,1.3102,175.8501,22.7058,141.9398,233.8155,41.2658,6.3556,0.3178,1.2711,23.7453,11521.9102
