measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.644,556.7815,172.3103,236.5587,822.8789,57.7449,28.1461,0.7264,2.5422,94.4634,45836.4779
microtubule,2,3,2.7372,981.7907,174.5228,625.0031,1345.3725,24.3781,39.3137,2.5876,0.8625,151.0951,73315.8207
microtubule,3,3,2.3049,411.0031,89.3443,182.5172,620.037,27.4651,47.6668,0.9079,2.1337,67.6335,32817.7793
microtubule,1,2,2.644,2334.1043,242.2286,1861.2934,2825.8451,57.7449,28.1461,0.7264,2.5422,345.6393,167714.479
microtubule,2,2,2.7372,2766.3916,331.7819,2145.3127,3283.3749,24.3781,39.3137,2.5876,0.8625,411.7003,199769.242
microtubule,3,2,2.3049,2344.1019,128.4165,2009.6835,2581.0253,27.4651,47.6668,0.9079,2.1337,305.7026,148336.025
background,1,3,2.644,146.2567,43.2954,79.4937,275.892,57.3817,28.0099,0.7264,2.5422,44.547,21615.5149
background,2,3,2.7372,232.7749,87.2762,124.3384,476.65,24.7867,39.6315,2.5876,0.8625,56.9336,27625.8583
background,3,3,2.3049,80.6128,31.8195,20.709,147.659,27.102,47.4852,0.9079,2.1337,32.227,15637.481
background,1,2,2.644,2407.0532,223.4666,2001.1066,2832.7524,57.3817,28.0099,0.7264,2.5422,354.5093,172018.466
background,2,2,2.7372,2589.9514,186.1102,2176.4489,2986.6713,24.7867,39.6315,2.5876,0.8625,389.5193,189006.387
background,3,2,2.3049,2240.302,231.2342,1847.8378,2711.1454,27.102,47.4852,0.9079,2.1337,294.5788,142938.431
