measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,1.6117,4242.2866,365.38,3607.2485,4898.693,20.701,35.4096,0.9079,1.3165,344.3848,167105.74
microtubule,2,3,1.9407,3047.4746,594.2004,1709.4656,4401.3498,27.0112,40.8118,1.9521,0.1362,301.1946,146148.612
microtubule,3,3,2.14,3294.1022,538.4414,2268.5968,4622.9557,33.0489,16.4337,1.8613,1.0441,352.9729,171272.977
microtubule,1,2,1.6117,141.9884,30.2845,70.6046,230.8433,20.701,35.4096,0.9079,1.3165,29.9698,14542.2593
microtubule,2,2,1.9407,168.5778,36.9413,101.4416,239.3279,27.0112,40.8118,1.9521,0.1362,38.0509,18463.4309
microtubule,3,2,2.14,342.8501,69.0549,213.1739,479.5832,33.0489,16.4337,1.8613,1.0441,58.7495,28506.9958
background,1,3,1.6117,297.7226,76.7045,139.5983,405.1045,20.1108,35.4096,0.9079,1.3165,43.6018,21156.8724
background,2,3,1.9407,586.4695,136.3708,398.6336,958.3803,27.0566,41.175,1.9521,0.1362,78.0339,37864.3888
background,3,3,2.14,1319.5919,240.6178,865.1374,1889.7687,33.0489,16.7515,1.8613,1.0441,157.65,76496.4796
background,1,2,1.6117,153.8774,36.056,81.6211,226.8433,20.1108,35.4096,0.9079,1.3165,30.8764,14982.1523
background,2,2,1.9407,178.637,28.0676,95.0121,237.1792,27.0566,41.175,1.9521,0.1362,38.9631,18906.0344
background,3,2,2.14,384.9877,73.306,216.8571,524.711,33.0489,16.7515,1.8613,1.0441,62.9178,30529.5971
