measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.4125,2775.5116,827.9929,699.4068,3867.6631,58.562,35.1372,0.8171,2.2698,349.1205,169403.66
microtubule,2,3,2.5584,1248.3659,570.3183,385.5943,2481.5701,59.016,27.0566,1.1803,2.2698,189.1221,91767.6709
microtubule,3,3,2.3763,2495.8074,928.0845,1238.3299,5094.0992,51.6617,18.2496,0.2724,2.3606,312.1041,151442.23
microtubule,1,2,2.4125,181.4476,38.2046,113.8288,280.7832,58.562,35.1372,0.8171,2.2698,43.5823,21147.4151
microtubule,2,2,2.5584,70.3347,35.7621,-10.1712,160.3913,59.016,27.0566,1.1803,2.2698,32.9511,15988.8342
microtubule,3,2,2.3763,132.1082,27.4122,83.3673,190.6365,51.6617,18.2496,0.2724,2.3606,37.386,18140.8077
background,1,3,2.4125,483.376,139.6244,328.8988,976.1326,59.1522,35.1826,0.8171,2.2698,94.0345,45628.338
background,2,3,2.5584,212.7904,100.932,44.0382,464.9935,58.6074,26.648,1.1803,2.2698,67.4729,32739.8635
background,3,3,2.3763,513.6332,94.8263,335.5991,886.4068,52.2518,18.6127,0.2724,2.3606,95.598,46387
background,1,2,2.4125,58.1083,20.0385,18.6052,105.9915,59.1522,35.1826,0.8171,2.2698,29.8561,14487.0925
background,2,2,2.5584,34.1458,26.3764,-33.4467,114.8288,58.6074,26.648,1.1803,2.2698,28.6999,13926.0677
background,3,2,2.3763,76.1902,37.9295,-14.3635,150.0596,52.2518,18.6127,0.2724,2.3606,31.2783,15177.1538
