measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,1.4891,1264.9157,416.1139,565.734,2173.4374,23.6972,44.7614,0.9079,1.1803,127.4699,61852.1792
microtubule,2,3,1.7089,1019.7471,148.2618,621.734,1261.9376,21.2458,35.0918,0.4994,1.6343,126.5102,61386.5098
microtubule,3,3,1.5111,951.6561,219.9247,492.8745,1283.734,25.8308,33.1851,1.2711,0.8171,105.5198,51201.3497
microtubule,1,2,1.4891,28.5056,23.7806,-26.4654,76.6173,23.6972,44.7614,0.9079,1.1803,20.5088,9951.4601
microtubule,2,2,1.7089,-11.9216,14.6118,-53.719,26.8156,21.2458,35.0918,0.4994,1.6343,20.2754,9838.2507
microtubule,3,2,1.5111,-9.4558,21.4996,-54.6031,30.8652,25.8308,33.1851,1.2711,0.8171,17.8488,8660.7713
background,1,3,1.4891,33.9328,122.9162,-132.0071,389.2446,23.1978,44.5798,0.9079,1.1803,41.215,19998.7575
background,2,3,1.7089,157.8984,168.2537,-6.0375,631.2215,21.6089,35.1826,0.4994,1.6343,57.2397,27774.4126
background,3,3,1.5111,332.7295,125.3585,146.004,591.0784,25.8308,33.5029,1.2711,0.8171,62.1517,30157.8486
background,1,2,1.4891,35.0587,22.436,-7.6555,86.4005,23.1978,44.5798,0.9079,1.1803,20.9679,10174.2644
background,2,2,1.7089,-12.1707,21.7956,-68.2827,31.3156,21.6089,35.1826,0.4994,1.6343,20.2554,9828.5332
background,3,2,1.5111,-8.8198,19.1888,-59.0797,27.2536,25.8308,33.5029,1.2711,0.8171,17.8934,8682.3967
