measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,3.0086,4471.4289,740.0393,2907.2864,5971.5593,27.5559,31.4601,0.2724,2.9962,651.3379,316048.544
microtubule,2,3,1.8629,5120.9149,469.7919,4192.2864,5989.2097,54.3855,53.2506,1.3619,1.2711,464.5189,225398.396
microtubule,3,3,2.624,7023.5913,1019.422,3673.2864,8385.4387,30.5975,62.8747,2.0883,1.5889,883.8884,428888.986
microtubule,1,2,3.0086,2022.2837,244.6767,1520.9716,2489.517,27.5559,31.4601,0.2724,2.9962,314.0345,152378.909
microtubule,2,2,1.8629,1830.3093,326.1367,1245.9716,2222.7687,54.3855,53.2506,1.3619,1.2711,180.2408,87458.1831
microtubule,3,2,2.624,2095.09,281.8114,1250.9716,2568.5859,30.5975,62.8747,2.0883,1.5889,285.3905,138479.984
background,1,3,3.0086,1290.5849,286.0648,694.4682,2108.741,27.2835,31.4601,0.2724,2.9962,212.1304,102932
background,2,3,1.8629,605.7415,77.4199,492.4922,797.2864,54.5217,52.5242,1.3619,1.2711,73.6993,35761.1138
background,3,3,2.624,657.0932,206.8912,429.1473,1328.7864,30.7337,63.6011,2.0883,1.5889,109.774,53265.6027
background,1,2,3.0086,1128.8875,115.9094,877.9716,1370.9716,27.2835,31.4601,0.2724,2.9962,190.6754,92521.3636
background,2,2,1.8629,779.3811,226.2334,501.0793,1219.2619,54.5217,52.5242,1.3619,1.2711,89.2756,43319.201
background,3,2,2.624,480.4924,120.8169,264.5393,681.6648,30.7337,63.6011,2.0883,1.5889,89.0686,43218.729
