measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.8455,15650.3996,1482.5284,8978.2506,16107.9176,19.3845,32.0048,2.5876,1.1349,2100.5117,1019230.85
microtubule,2,3,3.1475,10842.1663,1428.8437,6417.442,13955.3033,17.2962,36.7261,2.9054,1.2257,1603.7915,778207.411
microtubule,3,3,2.1012,12510.3018,1861.9617,9124.3815,16107.9176,21.3819,24.4235,2.0429,0.4086,1238.4092,600913.058
microtubule,1,2,2.8455,3401.3794,428.3062,2043.8299,4139.857,19.3845,32.0048,2.5876,1.1349,463.3801,224845.834
microtubule,2,2,3.1475,1890.2613,265.7867,1345.4007,2411.3558,17.2962,36.7261,2.9054,1.2257,288.8258,140146.869
microtubule,3,2,2.1012,2078.134,265.7064,1547.3995,2509.7064,21.3819,24.4235,2.0429,0.4086,212.1235,102928.626
background,1,3,2.8455,4649.347,713.3512,3356.3588,5677.2677,19.0213,31.687,2.5876,1.1349,649.5139,315163.484
background,2,3,3.1475,3825.7621,433.9252,3203.2509,5171.9918,17.387,36.9985,2.9054,1.2257,591.5942,287059.118
background,3,3,2.1012,4837.4385,217.2247,4502.2823,5576.7252,21.6089,24.6959,2.0429,0.4086,495.2055,240288.482
background,1,2,2.8455,1724.646,225.8571,1260.6045,2187.2743,19.0213,31.687,2.5876,1.1349,242.2252,117534.898
background,2,2,3.1475,1242.9913,141.1007,960.0767,1606.5303,17.387,36.9985,2.9054,1.2257,195.4496,94837.9688
background,3,2,2.1012,1392.6022,85.1602,1235.9189,1648.1227,21.6089,24.6959,2.0429,0.4086,145.722,70708.6344
