measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,1.3497,2206.8825,306.6636,1657.089,2709.5112,25.7854,33.2759,0.454,1.2711,156.9308,76147.511
microtubule,2,3,2.0902,1618.0894,509.2541,626.9895,2755.5981,33.3213,55.8382,0.09079,2.0883,180.8961,87776.1743
microtubule,3,3,1.0627,905.4436,291.5811,306.5112,1292.8761,46.1687,56.8823,0.9987,0.3632,57.1242,27718.3783
microtubule,1,2,1.3497,237.0294,35.8197,138.9907,294.5685,25.7854,33.2759,0.454,1.2711,28.8099,13979.4445
microtubule,2,2,2.0902,245.9852,104.2242,121.3405,581.5144,33.3213,55.8382,0.09079,2.0883,44.5471,21615.5651
microtubule,3,2,1.0627,167.1573,21.0768,126.8036,205.5938,46.1687,56.8823,0.9987,0.3632,18.8485,9145.8639
background,1,3,1.3497,527.4782,94.3604,313.5112,699.3334,25.967,33.2759,0.454,1.2711,49.6383,24085.9777
background,2,3,2.0902,263.8544,149.8326,144.946,952.5112,33.8207,55.3388,0.09079,2.0883,49.7231,24127.1304
background,3,3,1.0627,93.7913,26.1306,40.5679,144.4375,45.9871,56.5645,0.9987,0.3632,16.979,8238.7221
background,1,2,1.3497,263.4545,26.6131,203.2796,310.1907,25.967,33.2759,0.454,1.2711,30.4982,14798.6222
background,2,2,2.0902,210.2961,33.476,141.4709,303.0796,33.8207,55.3388,0.09079,2.0883,41.0902,19938.174
background,3,2,1.0627,187.487,52.8019,112.8641,297.8112,45.9871,56.5645,0.9987,0.3632,19.8541,9633.777
