measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.5695,1201.7533,271.3252,719.5558,1726.9883,46.8496,44.035,0.681,2.4968,175.0538,84941.3303
microtubule,2,3,1.7647,1105.4764,183.518,723.9252,1461.9373,50.9807,36.5899,0.681,1.6343,112.7902,54729.1514
microtubule,3,3,2.0482,616.3667,142.1997,356.3711,880.701,54.9303,26.3302,0.681,1.9521,83.3409,40439.4765
microtubule,1,2,2.5695,89.2394,24.4475,16.9903,142.3581,46.8496,44.035,0.681,2.4968,36.7503,17832.3232
microtubule,2,2,1.7647,89.4319,22.9196,42.733,156.3173,50.9807,36.5899,0.681,1.6343,25.3609,12305.8523
microtubule,3,2,2.0482,115.559,24.9676,62.2303,172.8512,54.9303,26.3302,0.681,1.9521,31.6419,15353.577
background,1,3,2.5695,118.2821,39.1748,36.2706,220.2463,47.3036,44.1712,0.681,2.4968,45.5454,22099.9987
background,2,3,1.7647,294.0202,56.7092,150.5553,407.2371,50.5722,36.5445,0.681,1.6343,45.8976,22270.9021
background,3,3,2.0482,63.5401,36.1166,7.639,165.2688,55.4296,26.1032,0.681,1.9521,30.9327,15009.4529
background,1,2,2.5695,79.207,29.2619,23.9096,130.7861,47.3036,44.1712,0.681,2.4968,35.5511,17250.4425
background,2,2,1.7647,106.8595,23.5927,58.2991,161.7856,50.5722,36.5445,0.681,1.6343,26.7975,13002.954
background,3,2,2.0482,85.2534,28.9039,4.1989,157.1152,55.4296,26.1032,0.681,1.9521,28.7689,13959.5172
