measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,1.3406,1447.4833,327.1339,793.4816,2149.0373,27.5105,16.7515,0.6356,1.1803,107.8418,52328.0536
microtubule,2,3,2.151,1673.5809,345.6164,1121.1837,2336.6518,25.1045,24.0604,2.1337,0.2724,189.3469,91876.7665
microtubule,3,3,1.408,2240.6024,549.0962,1408.7636,3648.4816,41.9013,15.7073,1.3165,0.4994,163.6253,79395.8657
microtubule,1,2,1.3406,61.4781,19.0506,22.5777,93.0489,27.5105,16.7515,0.6356,1.1803,15.7261,7630.7645
microtubule,2,2,2.151,381.5673,99.6337,185.3031,625.3244,25.1045,24.0604,2.1337,0.2724,56.014,27179.6596
microtubule,3,2,1.408,468.3886,123.8354,275.4836,721.1714,41.9013,15.7073,1.3165,0.4994,43.0684,20898.0529
background,1,3,1.3406,132.4577,66.2564,64.4816,309.2016,27.9645,16.8423,0.6356,1.1803,23.8284,11562.2579
background,2,3,2.151,431.5439,74.2908,336.4071,632.6093,25.2861,24.4689,2.1337,0.2724,66.4819,32258.9893
background,3,3,1.408,378.3725,196.7122,185.5698,855.5821,41.5382,15.4803,1.3165,0.4994,40.8147,19804.5081
background,1,2,1.3406,30.8308,23.3816,-43.6756,75.6533,27.9645,16.8423,0.6356,1.1803,13.7681,6680.6978
background,2,2,2.151,151.2827,25.3468,91.4521,190.7499,25.2861,24.4689,2.1337,0.2724,33.2337,16125.9999
background,3,2,1.408,103.4314,29.6583,51.8681,165.358,41.5382,15.4803,1.3165,0.4994,19.0001,9219.4227
