measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.68,3287.1064,742.6326,2343.8654,4900.6075,24.6505,30.1435,2.0883,1.6797,451.8418,219247.079
microtubule,2,3,1.7907,2121.8136,672.0591,992.2961,3248.6039,17.2962,40.4032,1.5435,0.9079,205.1667,99553.0082
microtubule,3,3,2.2812,3593.5825,739.2087,2041.9884,5101.9884,30.1889,47.7122,2.2698,0.227,416.2776,201990.301
microtubule,1,2,2.68,238.1838,38.4978,155.4399,317.2405,24.6505,30.1435,2.0883,1.6797,56.1483,27244.8374
microtubule,2,2,1.7907,104.1283,24.1282,51.8599,157.2741,17.2962,40.4032,1.5435,0.9079,26.3813,12801.0025
microtubule,3,2,2.2812,690.5973,53.7807,543.9032,795.3032,30.1889,47.7122,2.2698,0.227,95.2769,46231.2
background,1,3,2.68,275.8291,28.6656,211.9884,355.7161,24.3327,29.962,2.0883,1.6797,79.489,38570.4408
background,2,3,1.7907,98.5635,160.4075,-60.0116,598.9812,16.8423,40.1763,1.5435,0.9079,38.3798,18623.0033
background,3,3,2.2812,286.8021,55.6078,185.6884,411.6884,30.1889,48.3477,2.2698,0.227,68.719,33344.5002
background,1,2,2.68,199.5556,33.2656,131.8467,281.7865,24.3327,29.962,2.0883,1.6797,51.3718,24927.144
background,2,2,1.7907,106.4327,30.5127,33.5312,164.1466,16.8423,40.1763,1.5435,0.9079,26.5713,12893.1795
background,3,2,2.2812,290.3483,39.7409,195.9032,376.3032,30.1889,48.3477,2.2698,0.227,53.2088,25818.5002
