measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.3545,3548.2523,703.9492,2190.5231,4842.2914,38.7236,17.5232,1.9521,1.3165,415.5146,201620.073
microtubule,2,3,1.2266,2487.641,499.3335,1762.5814,3582.1,43.6718,19.9292,1.2257,0.0454,158.315,76819.1484
microtubule,3,3,1.6242,3831.2208,297.0906,3321.7667,4427.1,38.2696,21.1096,1.4527,0.7264,311.6533,151223.469
microtubule,1,2,2.3545,62.4567,23.6695,11.7421,109.8116,38.7236,17.5232,1.9521,1.3165,26.6125,12913.1886
microtubule,2,2,1.2266,77.0153,21.6169,34.6635,120.8116,43.6718,19.9292,1.2257,0.0454,14.8995,7229.7037
microtubule,3,2,1.6242,192.3385,29.8791,126.9845,282.4659,38.2696,21.1096,1.4527,0.7264,28.4824,13820.4938
background,1,3,2.3545,758.9749,369.7668,474.225,1981.35,38.9052,17.2962,1.9521,1.3165,110.8513,53788.3718
background,2,3,1.2266,324.8421,60.577,235.6278,468.0167,44.035,19.2483,1.2257,0.0454,33.5115,16260.7778
background,3,3,1.6242,1998.9856,468.3756,1469.1,3156.1,38.3604,20.928,1.4527,0.7264,171.9407,83430.7654
background,1,2,2.3545,57.2934,19.3711,8.5028,106.5172,38.9052,17.2962,1.9521,1.3165,26.0486,12639.5352
background,2,2,1.2266,84.0189,28.3902,30.1449,146.5338,44.035,19.2483,1.2257,0.0454,15.3037,7425.8056
background,3,2,1.6242,175.7963,25.9229,120.8116,221.8116,38.3604,20.928,1.4527,0.7264,27.221,13208.4322
