measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,1.2198,9764.5527,1473.7055,7773.0887,12498.8119,20.247,24.9683,0.8625,0.8625,579.6778,281276.942
microtubule,2,3,1.6649,7089.1475,1314.453,4809.6659,9027.5912,27.8283,38.8598,0.7264,1.4981,577.1855,280067.595
microtubule,3,3,1.5361,9170.7652,2448.7188,4600.5028,12721.9476,26.0124,21.155,1.2711,0.8625,681.7669,330813.615
microtubule,1,2,1.2198,1495.2496,196.4626,1019.2708,1716.7276,20.247,24.9683,0.8625,0.8625,108.6302,52710.6158
microtubule,2,2,1.6649,1167.7679,123.3004,947.9047,1412.3868,27.8283,38.8598,0.7264,1.4981,121.7805,59091.5315
microtubule,3,2,1.5361,3594.7115,365.1789,2992.4334,4264.335,26.0124,21.155,1.2711,0.8625,287.2236,139369.438
background,1,3,1.2198,1520.9129,700.6337,768.1931,3469.9476,19.9292,24.6959,0.8625,0.8625,103.9817,50455.0282
background,2,3,1.6649,724.8027,128.3555,543.3888,951.5576,28.1461,38.9052,0.7264,1.4981,78.7719,38222.494
background,3,3,1.5361,2893.4337,1117.6309,1809.3871,6390.4476,26.194,21.5181,1.2711,0.8625,228.9781,111107.015
background,1,2,1.2198,1140.2207,178.3242,872.6721,1577.2276,19.9292,24.6959,0.8625,0.8625,88.1434,42769.8059
background,2,2,1.6649,990.1113,171.8576,667.789,1302.9942,28.1461,38.9052,0.7264,1.4981,107.8676,52340.5795
background,3,2,1.5361,3383.9713,320.6888,2918.8245,4291.7276,26.194,21.5181,1.2711,0.8625,272.0227,131993.528
