measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.8775,4906.7277,823.282,3084.4604,6295.3208,27.2835,61.2404,2.6784,1.0895,688.9899,334318.419
microtubule,2,3,1.7966,9203.3129,1206.0707,7686.5468,11318.2358,12.348,60.0601,0.9533,1.4981,804.4286,390332.732
microtubule,3,3,2.4121,8233.2413,698.8901,6653.9204,9963.3149,45.6239,50.3452,2.3152,0.7264,951.5345,461712.901
microtubule,1,2,2.8775,1112.7216,114.2715,848.3676,1366.4413,27.2835,61.2404,2.6784,1.0895,187.2754,90871.6021
microtubule,2,2,1.7966,2311.1916,237.1384,1963.1306,2856.7861,12.348,60.0601,0.9533,1.4981,221.2393,107351.889
microtubule,3,2,2.4121,3899.416,284.0065,3403.7422,4552.2507,45.6239,50.3452,2.3152,0.7264,468.1378,227154.414
background,1,3,2.8775,410.5578,38.9231,315.1619,503.1858,27.0566,60.7411,2.6784,1.0895,95.9618,46563.5475
background,2,3,1.7966,841.8263,118.8475,669.4469,1176.3358,12.9381,59.9693,0.9533,1.4981,97.916,47511.778
background,3,3,2.4121,1629.7451,433.1206,1139.0611,2848.8503,45.0791,50.0728,2.3152,0.7264,216.6481,105124.106
background,1,2,2.8775,425.9751,36.7763,335.1702,530.1861,27.0566,60.7411,2.6784,1.0895,96.6961,46919.8262
background,2,2,1.7966,801.5981,116.7577,580.9417,992.5194,12.9381,59.9693,0.9533,1.4981,93.6846,45458.5555
background,3,2,2.4121,1882.9068,154.7779,1629.5158,2175.0557,45.0791,50.0728,2.3152,0.7264,243.7256,118262.915
