measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.1264,3830.5644,756.1741,2666.8891,5718.0314,43.2179,33.7299,0.5902,2.0429,405.1229,196577.686
microtubule,2,3,2.3767,2499.6777,398.3333,1759.3616,3482.7612,18.9305,16.1159,1.1349,2.0883,301.9549,146517.533
microtubule,3,3,1.9094,2322.6239,575.5082,1367.806,3734.663,36.0905,39.4045,1.8159,0.5902,229.2922,111259.4
microtubule,1,2,2.1264,1787.0839,385.5446,1314.3025,2703.8606,43.2179,33.7299,0.5902,2.0429,196.3346,95267.4204
microtubule,2,2,2.3767,909.4334,170.4752,658.3401,1294.3904,18.9305,16.1159,1.1349,2.0883,120.9234,58675.6317
microtubule,3,2,1.9094,555.37,36.7791,483.9571,622.346,36.0905,39.4045,1.8159,0.5902,66.7313,32380.0328
background,1,3,2.1264,1104.7018,261.8497,772.6001,1991.696,42.9909,34.0931,0.5902,2.0429,135.4745,65736.2803
background,2,3,2.3767,284.0679,61.5674,191.943,484.3003,18.3857,15.8435,1.1349,2.0883,59.9514,29090.2131
background,3,3,1.9094,168.3415,37.3691,83.5792,256.967,35.7728,39.9947,1.8159,0.5902,38.3844,18625.2552
background,1,2,2.1264,1385.2867,121.4718,1195.3415,1653.222,42.9909,34.0931,0.5902,2.0429,156.588,75981.1555
background,2,2,2.3767,416.7257,38.9163,324.9133,508.7277,18.3857,15.8435,1.1349,2.0883,67.1066,32562.1242
background,3,2,1.9094,323.4655,64.8779,178.4197,442.846,35.7728,39.9947,1.8159,0.5902,46.1805,22408.1372
