measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,1.83,2962.8854,461.9437,2176.2688,4474.2688,84.983,62.7385,0.7264,1.6797,273.5658,132742.28
microtubule,2,3,1.1166,3963.9697,820.504,2821.584,6234.2688,75.0411,60.2417,0.9987,0.4994,227.1217,110206.224
microtubule,3,3,1.4248,2310.556,562.5779,1434.3989,3116.1106,69.4119,61.7852,0.7264,1.2257,170.4949,82729.1898
microtubule,1,2,1.83,383.119,101.4714,220.6252,577.0352,84.983,62.7385,0.7264,1.6797,49.8437,24185.6453
microtubule,2,2,1.1166,374.5163,43.7486,306.5516,463.3436,75.0411,60.2417,0.9987,0.4994,31.1472,15113.5695
microtubule,3,2,1.4248,264.5013,33.4841,198.58,345.2252,69.4119,61.7852,0.7264,1.2257,31.0798,15080.8345
background,1,3,1.83,367.0188,118.6352,217.2688,557.7688,84.7106,63.0563,0.7264,1.6797,54.2253,26311.75
background,2,3,1.1166,1425.863,882.1684,599.028,3766.2688,75.1773,60.5595,0.9987,0.4994,91.1227,44215.4494
background,3,3,1.4248,320.2888,258.4284,110.6148,1062.7194,69.9566,61.6036,0.7264,1.2257,39.2405,19040.6401
background,1,2,1.83,352.9169,78.9896,231.2652,565.2252,84.7106,63.0563,0.7264,1.6797,47.2917,22947.3598
background,2,2,1.1166,324.1166,30.5944,258.9756,374.002,75.1773,60.5595,0.9987,0.4994,28.4467,13803.176
background,3,2,1.4248,276.025,41.0027,214.4531,376.6425,69.9566,61.6036,0.7264,1.2257,31.8397,15449.5937
